Sentence #,Word,POS,Tag
,.,.,O
Sentence: 36627,China,NNP,B-geo
,'s,POS,O
,state-run,JJ,O
,news,NN,O
,agency,NN,O
,says,VBZ,O
,a,DT,O
,coal,NN,O
,mine,NN,O
,accident,NN,O
,in,IN,O
,central,JJ,O
,Henan,NNP,B-geo
,province,NN,O
,has,VBZ,O
,killed,VBN,O
,13,CD,B-ndeath
,miners,NNS,O
,and,CC,O
,left,VBD,O
,66,CD,O
,missing,JJ,O
,.,.,O
Sentence: 36631,Accidents,NNS,O
,killed,VBD,O
,more,JJR,O
,than,IN,O
,"3,000",CD,B-ndeath
,people,NNS,O
,last,JJ,O
,year,NN,O
Sentence: 36703,Officials,NNS,O
,in,IN,O
,Somalia,NNP,B-geo
,'s,POS,O
,capital,NN,O
,say,VBP,O
,at,IN,O
,least,JJS,O
,10,CD,B-ndeath
,people,NNS,O
,have,VBP,O
,been,VBN,O
,killed,VBN,O
,in,IN,O
,fighting,VBG,O
,between,IN,O
,government,NN,O
,troops,NNS,O
,and,CC,O
,police,NNS,O
,.,.,O
Sentence: 36713,At,IN,O
,least,JJS,O
,33,CD,B-ndeath
,people,NNS,O
,were,VBD,O
,killed,VBN,O
,in,IN,O
,clashes,NNS,O
,among,IN,O
,the,DT,O
,groups,NNS,O
,in,IN,O
,June,NNP,B-tim
,.,.,O
Sentence: 36760,The,DT,O
,deadly,JJ,O
,H5N1,NNP,O
,strain,NN,O
,of,IN,O
,the,DT,O
,virus,NN,O
,has,VBZ,O
,been,VBN,O
,found,VBN,O
,in,IN,O
,10,CD,O
,of,IN,O
,the,DT,O
,country,NN,O
,'s,POS,O
,64,CD,O
,provinces,NNS,O
,and,CC,O
,has,VBZ,O
,killed,VBN,O
,more,JJR,O
,than,IN,O
,40,CD,B-ndeath
,people,NNS,O
,in,IN,O
,Vietnam,NNP,B-geo
,since,IN,B-tim
,2002,CD,I-tim
,.,.,O
Sentence: 36791,Three,CD,O
,school,NN,O
,children,NNS,O
,were,VBD,O
,among,IN,O
,at,IN,O
,least,JJS,O
,13,CD,B-ndeath
,people,NNS,O
,killed,VBN,O
,Wednesday,NNP,B-tim
,in,IN,O
,a,DT,O
,series,NN,O
,of,IN,O
,attacks,NNS,O
,in,IN,O
,the,DT,O
,Iraqi,JJ,B-gpe
,capital,NN,O
,.,.,O
Sentence: 36794,The,DT,O
,U.S.,NNP,B-geo
,military,NN,O
,also,RB,O
,announced,VBD,O
,that,IN,O
,U.S.,NNP,B-geo
,soldiers,NNS,O
,killed,VBD,O
,five,CD,B-ndeath
,suspected,JJ,O
,terrorists,NNS,O
,in,IN,O
,incidents,NNS,O
,south,RB,O
,of,IN,O
,Baghdad,NNP,B-geo
,this,DT,O
,week,NN,O
,.,.,O
Sentence: 36837,Meanwhile,RB,O
,",",",",O
,insurgents,NNS,O
,killed,VBD,O
,at,IN,O
,least,JJS,O
,11,CD,B-ndeath
,people,NNS,O
,in,IN,O
,attacks,NNS,O
,across,IN,O
,Iraq,NNP,B-geo
,Sunday,NNP,B-tim
,.,.,O
Sentence: 36839,And,CC,O
,the,DT,O
,U.S.,NNP,B-geo
,military,NN,O
,says,VBZ,O
,soldiers,NNS,O
,killed,VBD,O
,two,CD,B-ndeath
,suspected,JJ,O
,members,NNS,O
,of,IN,O
,al-Qaida,NNP,B-org
,in,IN,O
,Iraq,NNP,B-geo
,and,CC,O
,detained,VBD,O
,22,CD,O
,others,NNS,O
,during,IN,O
,raids,NNS,O
,in,IN,O
,Mosul,NNP,B-geo
,and,CC,O
,Ramadi,NNP,B-geo
,.,.,O
Sentence: 36930,Afghan,JJ,B-gpe
,officials,NNS,O
,say,VBP,O
,a,DT,O
,roadside,NN,O
,bomb,NN,O
,killed,VBD,O
,six,CD,B-ndeath
,civilians,NNS,O
,and,CC,O
,wounded,VBD,O
,nine,CD,B-ninjured
,others,NNS,O
,Sunday,NNP,B-tim
,in,IN,O
,southern,JJ,O
,Kandahar,NNP,B-geo
,province,NN,O
,.,.,O
Sentence: 36968,Palestinian,JJ,B-gpe
,medical,JJ,O
,officials,NNS,O
,say,VBP,O
,an,DT,O
,Israeli,JJ,B-gpe
,airstrike,NN,O
,has,VBZ,O
,killed,VBN,O
,two,CD,B-ndeath
,Palestinian,JJ,B-gpe
,militants,NNS,O
,in,IN,O
,the,DT,O
,northern,JJ,O
,Gaza,NNP,B-geo
,Strip,NNP,I-geo
,.,.,O
Sentence: 36973,Earlier,RBR,O
,Sunday,NNP,B-tim
,",",",",O
,Israeli,JJ,B-gpe
,soldiers,NNS,O
,shot,VBD,O
,and,CC,O
,killed,VBD,O
,two,CD,B-ndeath
,Hamas,NNP,B-org
,gunmen,NNS,O
,in,IN,O
,northern,JJ,O
,Gaza,NNP,B-geo
,.,.,O
Sentence: 36977,Afghan,JJ,B-gpe
,and,CC,O
,NATO,NNP,B-org
,forces,NNS,O
,have,VBP,O
,killed,VBN,O
,20,CD,B-ndeath
,Taleban,NNP,B-org
,militants,NNS,O
,during,IN,O
,fighting,VBG,O
,in,IN,O
,southern,JJ,B-geo
,Afghanistan,NNP,I-geo
,.,.,O
Sentence: 36982,More,JJR,O
,than,IN,O
,"3,000",CD,B-ndeath
,people,NNS,O
,have,VBP,O
,been,VBN,O
,killed,VBN,O
,this,DT,O
,year,NN,O
,as,IN,O
,Afghan,JJ,B-gpe
,",",",",O
,NATO,NNP,B-org
,and,CC,O
,U.S.,NNP,B-geo
,forces,NNS,O
,battle,VBP,O
,Taleban,NNP,B-org
,fighters,NNS,O
,.,.,O
Sentence: 37008,A,DT,O
,man,NN,O
,described,VBN,O
,as,IN,O
,an,DT,O
,Israeli,JJ,B-gpe
,army,NN,O
,deserter,NN,O
,shot,VBD,O
,and,CC,O
,killed,VBD,O
,four,CD,B-ndeath
,people,NNS,O
,near,IN,O
,a,DT,O
,northern,JJ,O
,Israeli-Arab,NNP,O
,town,NN,O
,",",",",O
,but,CC,O
,was,VBD,O
,then,RB,O
,killed,VBN,O
,by,IN,O
,a,DT,O
,huge,JJ,O
,mob,NN,O
,of,IN,O
,angry,JJ,O
,townspeople,NN,O
,.,.,O
Sentence: 37014,Spanish,JJ,B-gpe
,police,NNS,O
,have,VBP,O
,arrested,VBN,O
,four,CD,O
,Moroccans,NNS,B-gpe
,suspected,VBN,O
,of,IN,O
,having,VBG,O
,direct,JJ,O
,links,NNS,O
,to,TO,O
,last,JJ,O
,year,NN,O
,'s,POS,B-tim
,Madrid,NNP,I-tim
,commuter,NN,O
,train,NN,O
,bombings,NNS,O
,that,WDT,O
,killed,VBD,O
,191,CD,B-ndeath
,people,NNS,O
,.,.,O
Sentence: 37016,It,PRP,O
,says,VBZ,O
,the,DT,O
,four,CD,O
,",",",",O
,all,DT,O
,members,NNS,O
,of,IN,O
,the,DT,O
,same,JJ,O
,family,NN,O
,",",",",O
,are,VBP,O
,believed,VBN,O
,to,TO,O
,have,VB,O
,ties,NNS,O
,to,TO,O
,Morocco,NNP,B-geo
,'s,POS,O
,Islamic,NNP,B-org
,Combat,NNP,I-org
,Group,NNP,I-org
,",",",",O
,an,DT,O
,al-Qaida-linked,JJ,O
,movement,NN,O
,blamed,VBN,O
,for,IN,O
,bombing,VBG,O
,attacks,NNS,O
,in,IN,O
,November,NNP,B-tim
,2003,CD,I-tim
,",",",",O
,in,IN,O
,Casablanca,NNP,B-geo
,",",",",O
,Morocco,NNP,B-geo
,",",",",O
,that,WDT,O
,killed,VBD,O
,45,CD,B-ndeath
,people,NNS,O
,.,.,O
Sentence: 37039,Officials,NNS,O
,say,VBP,O
,400,CD,B-ndeath
,people,NNS,O
,have,VBP,O
,died,VBN,O
,in,IN,O
,recent,JJ,O
,attacks,NNS,O
,",",",",O
,and,CC,O
,thousands,NNS,O
,of,IN,O
,others,NNS,O
,have,VBP,O
,fled,VBN,O
,their,PRP$,O
,homes,NNS,O
,.,.,O
Sentence: 37188,Iraqi,JJ,B-gpe
,police,NNS,O
,say,VBP,O
,a,DT,O
,suicide,NN,O
,attack,NN,O
,in,IN,O
,the,DT,O
,northern,JJ,O
,city,NN,O
,of,IN,O
,Baiji,NNP,B-geo
,has,VBZ,O
,killed,VBN,O
,at,IN,O
,least,JJS,O
,seven,CD,B-ndeath
,people,NNS,O
,and,CC,O
,wounded,VBN,O
,at,IN,O
,least,JJS,O
,13,CD,B-tim
,.,.,O
Sentence: 37193,In,IN,O
,other,JJ,O
,news,NN,O
,",",",",O
,the,DT,O
,U.S.,NNP,B-geo
,military,NN,O
,says,VBZ,O
,coalition,NN,O
,forces,NNS,O
,killed,VBN,O
,12,CD,B-ndeath
,terrorists,NNS,O
,and,CC,O
,detained,VBN,O
,13,CD,B-tim
,suspects,NNS,O
,in,IN,O
,operations,NNS,O
,today,NN,B-tim
,targeting,VBG,O
,al-Qaida,NNP,B-org
,in,IN,O
,Iraq,NNP,B-geo
,networks,NNS,O
,in,IN,O
,central,JJ,O
,and,CC,O
,northern,JJ,O
,Iraq,NNP,B-geo
,.,.,O
Sentence: 37207,The,DT,O
,U.S.,NNP,B-geo
,military,NN,O
,says,VBZ,O
,American,NNP,B-org
,and,CC,I-org
,Iraqi,JJ,B-gpe
,forces,NNS,O
,have,VBP,O
,killed,VBN,O
,nine,CD,B-ndeath
,insurgents,NNS,O
,",",",",O
,including,VBG,O
,five,CD,O
,suspected,JJ,O
,Syrians,NNS,B-gpe
,",",",",O
,in,IN,O
,a,DT,O
,village,NN,O
,northwest,NN,O
,of,IN,O
,Baghdad,NNP,B-geo
,.,.,O
Sentence: 37211,On,IN,O
,Thursday,NNP,B-tim
,",",",",O
,insurgents,NNS,O
,killed,VBD,O
,seven,CD,B-ndeath
,people,NNS,O
,",",",",O
,including,VBG,O
,six,CD,O
,Iraqi,JJ,B-gpe
,soldiers,NNS,O
,",",",",O
,in,IN,O
,coordinated,JJ,O
,attacks,NNS,O
,in,IN,O
,and,CC,O
,around,IN,O
,the,DT,O
,capital,NN,O
,.,.,O
Sentence: 37217,In,IN,O
,central,JJ,O
,Uruzgan,NNP,B-geo
,province,NN,O
,Saturday,NNP,B-tim
,",",",",O
,Afghan,JJ,B-gpe
,and,CC,O
,U.S.,NNP,B-geo
,troops,NNS,O
,killed,VBD,O
,one,CD,B-ndeath
,insurgent,NN,O
,and,CC,O
,captured,VBD,O
,six,CD,O
,others,NNS,O
,.,.,O
Sentence: 37261,Pakistani,JJ,B-gpe
,officials,NNS,O
,say,VBP,O
,a,DT,O
,U.S.,NNP,B-geo
,missile,NN,O
,strike,NN,O
,has,VBZ,O
,killed,VBN,O
,at,IN,O
,least,JJS,O
,10,CD,B-ndeath
,militants,NNS,O
,in,IN,O
,a,DT,O
,tribal,JJ,O
,region,NN,O
,of,IN,O
,northwest,JJ,O
,Pakistan,NNP,B-geo
,.,.,O
Sentence: 37264,Meanwhile,RB,O
,",",",",O
,Pakistani,JJ,B-gpe
,police,NNS,O
,say,VBP,O
,an,DT,O
,anti-Taliban,JJ,O
,militia,NN,O
,in,IN,O
,Kurram,NNP,B-geo
,",",",",O
,another,DT,O
,tribal,JJ,O
,region,NN,O
,along,IN,O
,the,DT,O
,Afghan,JJ,B-gpe
,border,NN,O
,",",",",O
,killed,VBD,O
,10,CD,B-ndeath
,Taliban,NNP,B-org
,fighters,NNS,O
,Tuesday,NNP,B-tim
,.,.,O
Sentence: 37266,Last,JJ,O
,week,NN,O
,",",",",O
,Pakistani,JJ,B-gpe
,intelligence,NN,O
,officials,NNS,O
,said,VBD,O
,two,CD,O
,suspected,JJ,O
,U.S.,NNP,B-geo
,drone,NN,O
,strikes,NNS,O
,killed,VBD,O
,at,IN,O
,least,JJS,O
,12,CD,B-ndeath
,people,NNS,O
,in,IN,O
,the,DT,O
,North,NNP,B-geo
,Waziristan,NNP,I-geo
,village,NN,O
,of,IN,O
,Mizarkhel,NNP,B-geo
,.,.,O
Sentence: 37297,A,DT,O
,suicide,NN,O
,bomb,NN,O
,attack,NN,O
,on,IN,O
,a,DT,O
,convoy,NN,O
,of,IN,O
,Canadian,JJ,B-gpe
,troops,NNS,O
,in,IN,O
,southern,JJ,B-geo
,Afghanistan,NNP,I-geo
,has,VBZ,O
,killed,VBN,O
,three,CD,B-ndeath
,civilians,NNS,O
,",",",",O
,including,VBG,O
,a,DT,O
,Canadian,JJ,B-gpe
,official,NN,O
,.,.,O
Sentence: 37407,Overall,RB,O
,",",",",O
,at,IN,O
,least,JJS,O
,171,CD,B-ndeath
,people,NNS,O
,have,VBP,O
,died,VBN,O
,in,IN,O
,Chinese,JJ,B-gpe
,mine,NN,O
,accidents,NNS,O
,in,IN,O
,the,DT,O
,last,JJ,O
,two,CD,B-tim
,weeks,NNS,O
,.,.,O
Sentence: 37480,Spokesman,NNP,O
,Jean-Tobie,NNP,B-org
,Okala,NNP,I-org
,in,IN,O
,Kinshasa,NNP,B-geo
,says,VBZ,O
,at,IN,O
,least,JJS,O
,four,CD,B-ndeath
,people,nns,O
,died,VBD,O
,Monday,NNP,B-tim
,",",",",O
,including,VBG,O
,one,CD,O
,National,NNP,B-org
,Army,NNP,I-org
,soldier,NN,O
,",",",",O
,when,WRB,O
,heavily,RB,O
,armed,JJ,O
,gunmen,NNS,O
,opened,VBD,O
,fire,NN,O
,on,IN,O
,a,DT,O
,political,JJ,O
,rally,NN,O
,in,IN,O
,Congo,NNP,B-geo
,'s,POS,O
,North,NNP,B-geo
,Kivu,NNP,I-geo
,province,NN,O
,.,.,O
Sentence: 37555,The,DT,O
,United,NNP,B-org
,Nations,NNP,I-org
,says,VBZ,O
,at,IN,O
,least,JJS,O
,31,CD,B-ndeath
,people,NNS,O
,were,VBD,O
,killed,VBN,O
,and,CC,O
,thousands,NNS,O
,more,JJR,O
,were,VBD,O
,detained,VBN,O
,in,IN,O
,the,DT,O
,crackdown,NN,O
,.,.,O
Sentence: 37752,Officials,NNS,O
,had,VBD,O
,earlier,JJR,O
,said,VBD,O
,43,CD,B-ndeath
,people,NNS,O
,were,VBD,O
,killed,VBN,O
,in,IN,O
,the,DT,O
,storm,NN,O
,",",",",O
,however,RB,O
,",",",",O
,the,DT,O
,number,NN,O
,increased,VBN,O
,when,WRB,O
,the,DT,O
,bodies,NNS,O
,of,IN,O
,185,CD,O
,more,JJR,O
,victims,NNS,O
,were,VBD,O
,identified,VBN,O
,Sunday,NNP,B-tim
,.,.,O
Sentence: 37783,A,DT,O
,car,NN,O
,bomb,NN,O
,attack,NN,O
,south,NN,O
,of,IN,O
,the,DT,O
,Iraqi,JJ,B-gpe
,capital,NN,O
,has,VBZ,O
,killed,VBN,O
,at,IN,O
,least,JJS,O
,10,CD,B-ndeath
,people,NNS,O
,",",",",O
,while,IN,O
,the,DT,O
,death,NN,O
,toll,NN,O
,from,IN,O
,a,DT,O
,series,NN,O
,of,IN,O
,coordinated,VBN,O
,blasts,NNS,O
,Thursday,NNP,B-tim
,north,NN,O
,of,IN,O
,Baghdad,NNP,B-geo
,has,VBZ,O
,risen,VBN,O
,to,TO,O
,nearly,RB,O
,100,CD,O
,.,.,O
Sentence: 37893,Iraqi,JJ,B-gpe
,police,NNS,O
,say,VBP,O
,a,DT,O
,suicide,NN,O
,truck,NN,O
,bomber,NN,O
,has,VBZ,O
,killed,VBN,O
,at,IN,O
,least,JJS,O
,15,CD,B-ndeath
,people,NNS,O
,and,CC,O
,wounded,VBD,O
,more,JJR,O
,than,IN,O
,20,CD,B-ninjured
,at,IN,O
,a,DT,O
,police,NN,O
,station,NN,O
,in,IN,O
,northern,JJ,O
,Iraq,NNP,B-geo
,.,.,O
Sentence: 37898,Elsewhere,RB,O
,",",",",O
,police,NNS,O
,say,VBP,O
,gunmen,NNS,O
,killed,VBD,O
,eight,CD,B-ndeath
,border,NN,O
,guard,NN,O
,recruits,VBZ,O
,today,NN,B-tim
,as,IN,O
,they,PRP,O
,were,VBD,O
,riding,VBG,O
,a,DT,O
,minibus,NN,O
,near,IN,O
,the,DT,O
,town,NN,O
,of,IN,O
,Rabiyaa,NNP,B-geo
,in,IN,O
,northwestern,JJ,B-geo
,Iraq,NNP,I-geo
,",",",",O
,near,IN,O
,the,DT,O
,Syrian,JJ,B-gpe
,frontier,NN,O
,.,.,O
Sentence: 37903,Elsewhere,RB,O
,",",",",O
,Israeli,JJ,B-gpe
,police,NNS,O
,say,VBP,O
,a,DT,O
,knife-wielding,JJ,O
,Palestinian,JJ,B-gpe
,man,NN,O
,killed,VBD,O
,a,DT,O
,woman,NN,O
,and,CC,O
,wounded,VBD,O
,five,CD,B-ninjured
,other,JJ,O
,passengers,NNS,O
,on,IN,O
,a,DT,O
,bus,NN,O
,near,IN,O
,Tel,NNP,B-org
,Aviv,NNP,I-org
,.,.,O
Sentence: 37912,Clashes,NNS,O
,between,IN,O
,Maoist,NNP,O
,militants,NNS,O
,and,CC,O
,government,NN,O
,forces,NNS,O
,in,IN,O
,western,JJ,B-geo
,Nepal,NNP,B-gpe
,have,VBP,O
,killed,VBN,O
,at,IN,O
,least,JJS,O
,24,CD,B-ndeath
,people,NNS,O
,",",",",O
,as,IN,O
,a,DT,O
,rebel-blockade,NN,O
,shut,VBD,O
,down,RP,O
,major,JJ,O
,highways,NNS,O
,in,IN,O
,the,DT,O
,capital,NN,O
,city,NN,O
,.,.,O
Sentence: 37921,The,DT,O
,blast,NN,O
,killed,VBD,O
,four,CD,B-ndeath
,of,IN,O
,his,PRP$,O
,aides,NNS,O
,and,CC,O
,bodyguards,NNS,O
,",",",",O
,and,CC,O
,wounded,VBD,O
,four,CD,B-ninjured
,others,NNS,O
,.,.,O
Sentence: 37935,Witnesses,NNS,O
,say,VBP,O
,at,IN,O
,least,JJS,O
,12,CD,B-ndeath
,people,NNS,O
,were,VBD,O
,killed,VBN,O
,in,IN,O
,the,DT,O
,missile,NN,O
,attack,NN,O
,.,.,O
Sentence: 37984,The,DT,O
,Venezuelan,JJ,B-gpe
,Supreme,NNP,B-org
,Court,NNP,I-org
,had,VBD,O
,ruled,VBN,O
,in,IN,O
,favor,NN,O
,of,IN,O
,a,DT,O
,lower,JJR,O
,court,NN,O
,petition,NN,O
,seeking,VBG,O
,extradition,NN,O
,from,IN,O
,the,DT,O
,United,NNP,B-geo
,States,NNPS,I-geo
,of,IN,O
,a,DT,O
,Cuban,JJ,B-gpe
,militant,NN,O
,wanted,VBN,O
,in,IN,O
,connection,NN,O
,with,IN,O
,the,DT,O
,1976,CD,B-tim
,bombing,NN,O
,of,IN,O
,a,DT,O
,Cuban,JJ,B-gpe
,Jet,NNP,B-org
,liner,NN,O
,that,WDT,O
,killed,VBD,O
,73,CD,B-ndeath
,people,NNS,O
,.,.,O
Sentence: 38033,The,DT,O
,bomb,NN,O
,attempts,NNS,O
,came,VBD,O
,two,CD,B-tim
,weeks,NNS,O
,after,IN,O
,suicide,NN,O
,bombers,NNS,O
,killed,VBD,O
,52,CD,B-ndeath
,people,NNS,O
,in,IN,O
,the,DT,O
,London,NNP,B-geo
,subway,NN,O
,system,NN,O
,and,CC,O
,a,DT,O
,bus,NN,O
,.,.,O
Sentence: 38040,Hurricane,NNP,O
,Katrina,NNP,B-nat
,has,VBZ,O
,battered,VBN,O
,southern,JJ,O
,Florida,NNP,B-geo
,with,IN,O
,high,JJ,O
,winds,NNS,O
,and,CC,O
,heavy,JJ,O
,rain,NN,O
,",",",",O
,leaving,VBG,O
,at,IN,O
,least,JJ,O
,three,CD,B-ndeath
,people,nns,O
,dead,JJ,O
,before,IN,O
,moving,VBG,O
,out,RP,O
,over,IN,O
,the,DT,B-geo
,Gulf,NNP,I-geo
,of,IN,I-geo
,Mexico,NNP,I-geo
,.,.,O
Sentence: 38118,Iraqi,JJ,B-gpe
,officials,NNS,O
,say,VBP,O
,at,IN,O
,least,JJS,O
,three,CD,B-ndeath
,people,NNS,O
,were,VBD,O
,killed,VBN,O
,Thursday,NNP,B-tim
,in,IN,O
,a,DT,O
,series,NN,O
,of,IN,O
,bomb,NN,O
,attacks,NNS,O
,apparently,RB,O
,targeting,VBG,O
,police,NNS,O
,and,CC,O
,government,NN,O
,officials,NNS,O
,.,.,O
Sentence: 38119,Investigators,NNS,O
,say,VBP,O
,a,DT,O
,suicide,NN,O
,bombing,VBG,O
,outside,IN,O
,of,IN,O
,the,DT,O
,federal,JJ,O
,police,NN,O
,headquarters,NN,O
,in,IN,O
,the,DT,O
,city,NN,O
,of,IN,O
,Mosul,NNP,B-geo
,killed,VBD,O
,two,CD,B-ndeath
,police,NNS,O
,officers,NNS,O
,and,CC,O
,left,VBD,O
,at,IN,O
,least,JJS,O
,eight,CD,O
,people,NNS,O
,wounded,VBN,O
,.,.,O
Sentence: 38130,Pakistani,JJ,B-gpe
,officials,NNS,O
,say,VBP,O
,missiles,NNS,O
,fired,VBN,O
,from,IN,O
,a,DT,O
,U.S.,NNP,B-geo
,drone,NN,O
,aircraft,NN,O
,have,VBP,O
,killed,VBN,O
,at,IN,O
,least,JJS,O
,five,CD,B-ndeath
,suspected,JJ,O
,militants,NNS,O
,in,IN,O
,the,DT,O
,northwest,JJS,O
,tribal,JJ,O
,region,NN,O
,near,IN,O
,the,DT,O
,Afghan,JJ,B-gpe
,border,NN,O
,.,.,O
Sentence: 38176,Heavy,JJ,O
,rains,NNS,O
,have,VBP,O
,caused,VBN,O
,floods,NNS,O
,that,WDT,O
,have,VBP,O
,killed,VBN,O
,at,IN,O
,least,JJS,O
,13,CD,B-ndeath
,people,NNS,O
,",",",",O
,leaving,VBG,O
,tens,NNS,O
,of,IN,O
,thousands,NNS,O
,homeless,JJ,O
,.,.,O
Sentence: 38197,Yemeni,JJ,B-gpe
,officials,NNS,O
,say,VBP,O
,at,IN,O
,least,JJS,O
,three,CD,B-ndeath
,people,NNS,O
,have,VBP,O
,been,VBN,O
,killed,VBN,O
,in,IN,O
,attacks,NNS,O
,on,IN,O
,security,NN,O
,and,CC,O
,intelligence,NN,O
,buildings,NNS,O
,in,IN,O
,the,DT,O
,country,NN,O
,'s,POS,O
,southern,JJ,O
,Abyan,NNP,O
,province,NN,O
,.,.,O
Sentence: 38201,The,DT,O
,militant,JJ,O
,group,NN,O
,was,VBD,O
,blamed,VBN,O
,for,IN,O
,an,DT,O
,attack,NN,O
,last,JJ,O
,month,NN,O
,on,IN,O
,security,NN,O
,headquarters,NNS,O
,in,IN,O
,southern,JJ,O
,Yemen,NNP,B-geo
,that,WDT,O
,left,VBD,O
,11,CD,B-ndeath
,people,nns,O
,dead,JJ,O
,.,.,O
Sentence: 38383,Government,NN,O
,officials,NNS,O
,in,IN,O
,Sudan,NNP,B-geo
,'s,POS,O
,semi-autonomous,JJ,O
,south,NN,O
,say,VBP,O
,Saturday,NNP,B-tim
,fighting,NN,O
,within,IN,O
,the,DT,O
,army,NN,O
,has,VBZ,O
,killed,VBN,O
,at,IN,O
,least,JJS,O
,13,CD,B-ndeath
,people,NNS,O
,",",",",O
,including,VBG,O
,civilians,NNS,O
,and,CC,O
,soldiers,NNS,O
,.,.,O
Sentence: 38425,A,DT,O
,stampede,NN,O
,at,IN,O
,a,DT,O
,religious,JJ,O
,gathering,NN,O
,in,IN,O
,southern,JJ,B-geo
,Pakistan,NNP,I-geo
,has,VBZ,O
,killed,VBN,O
,at,IN,O
,least,JJS,O
,29,CD,B-ndeath
,women,NNS,O
,and,CC,O
,children,NNS,O
,.,.,O
Sentence: 38426,More,JJR,O
,than,IN,O
,70,CD,B-ninjured
,people,NNS,O
,were,VBD,O
,injured,VBN,O
,in,IN,O
,the,DT,O
,stampede,NN,O
,",",",",O
,which,WDT,O
,occurred,VBD,O
,Sunday,NNP,B-tim
,after,IN,O
,a,DT,O
,Sunni,NNP,B-geo
,Muslim,NNP,I-geo
,ceremony,NN,O
,in,IN,O
,Karachi,NNP,B-geo
,celebrating,VBG,O
,the,DT,O
,birth,NN,O
,of,IN,O
,the,DT,O
,Prophet,NNP,B-org
,Muhammad,NNP,I-org
,.,.,O
Sentence: 38478,New,JJ,O
,violence,NN,O
,has,VBZ,O
,killed,VBN,O
,at,IN,O
,least,JJS,O
,11,CD,B-ndeath
,people,NNS,O
,in,IN,O
,Iraq,NNP,B-geo
,",",",",O
,casting,VBG,O
,a,DT,O
,shadow,NN,O
,over,IN,O
,celebrations,NNS,O
,to,TO,O
,mark,VB,O
,the,DT,O
,end,NN,B-tim
,of,IN,I-tim
,the,DT,O
,Muslim,NNP,B-tim
,holy,JJ,I-tim
,month,NN,O
,of,IN,B-tim
,Ramadan,NNP,I-tim
,.,.,O
Sentence: 38479,North,NNP,B-org
,of,IN,I-org
,Baghdad,NNP,I-org
,",",",",O
,near,IN,O
,Baquba,NNP,B-geo
,",",",",O
,gunmen,NNS,O
,attacked,VBD,O
,a,DT,O
,police,NN,O
,checkpoint,NN,O
,in,IN,O
,the,DT,O
,town,NN,O
,of,IN,O
,Buhriz,NNP,B-geo
,",",",",O
,killing,VBG,O
,six,CD,O
,officers,NNS,O
,and,CC,O
,wounding,VBG,O
,at,IN,O
,least,JJS,O
,10,CD,B-ninjured
,others,NNS,O
,.,.,O
Sentence: 38539,Iraqi,JJ,B-gpe
,authorities,NNS,O
,say,VBP,O
,a,DT,O
,female,JJ,O
,suicide,NN,O
,bomber,NN,O
,has,VBZ,O
,blown,VBN,O
,herself,PRP,O
,up,RP,O
,near,IN,O
,a,DT,O
,government,NN,O
,compound,NN,O
,north,NN,O
,of,IN,O
,Baghdad,NNP,B-geo
,",",",",O
,killing,VBG,O
,at,IN,O
,least,JJS,O
,15,CD,O
,people,NNS,O
,and,CC,O
,wounding,VBG,O
,40,CD,B-ninjured
,others,NNS,O
,.,.,O
Sentence: 38593,Sri,NNP,B-per
,Lankan,NNP,I-per
,officials,NNS,O
,say,VBP,O
,at,IN,O
,least,JJS,O
,four,CD,B-ndeath
,people,NNS,O
,have,VBP,O
,been,VBN,O
,killed,VBN,O
,in,IN,O
,clashes,NNS,O
,since,IN,O
,unidentified,JJ,O
,gunmen,NNS,O
,killed,VBD,O
,a,DT,O
,Tamil,NNP,B-org
,legislator,NN,O
,Sunday,NNP,B-tim
,.,.,O
Sentence: 38594,Officials,NNS,O
,say,VBP,O
,soldiers,NNS,O
,shot,VBN,O
,and,CC,O
,killed,VBN,O
,two,CD,B-ndeath
,suspected,JJ,O
,Tamil,NNP,B-org
,Tiger,NNP,I-org
,rebels,NNS,O
,during,IN,O
,a,DT,O
,search,NN,O
,operation,NN,O
,in,IN,O
,the,DT,O
,city,NN,O
,of,IN,O
,Batticaloa,NNP,B-geo
,early,JJ,O
,Monday,NNP,B-tim
,.,.,O
Sentence: 38611,An,DT,O
,estimated,VBN,O
,two,CD,O
,million,CD,B-ndeath
,people,NNS,O
,have,VBP,O
,died,VBN,O
,during,IN,O
,the,DT,O
,war,NN,O
,between,IN,O
,the,DT,O
,Arab-controlled,JJ,O
,government,NN,O
,and,CC,O
,mostly,RB,O
,black,JJ,O
,southern,JJ,O
,rebels,NNS,O
,",",",",O
,mainly,RB,O
,of,IN,O
,famine,NN,O
,and,CC,O
,disease,NN,O
,.,.,O
Sentence: 38667,The,DT,O
,missions,NNS,O
,were,VBD,O
,closed,VBN,O
,after,IN,O
,Monday,NNP,B-tim
,'s,POS,O
,attack,NN,O
,that,WDT,O
,killed,VBD,O
,five,CD,B-ndeath
,non-American,JJ,O
,staff,NN,O
,and,CC,O
,four,CD,O
,of,IN,O
,the,DT,O
,five,CD,O
,gunmen,NNS,O
,.,.,O
Sentence: 38727,Thai,JJ,B-gpe
,police,NNS,O
,say,VBP,O
,a,DT,O
,bomb,NN,O
,blast,NN,O
,in,IN,O
,southern,JJ,O
,Narthiwat,NNP,B-geo
,province,NN,O
,has,VBZ,O
,injured,VBN,O
,at,IN,O
,least,JJS,O
,15,CD,B-ninjured
